IR,RED,X,Y,Z,HR,RR,SP02,ERROR_RATE
251727,183986,-0.187152,0.2462,0.939764,93.75,12.7118644067797,92.7979437776553,0
251552,183963,-0.187152,0.239194,0.923751,93.75,12.7118644067797,92.7979437776553,0
251559,183907,-0.190155,0.2462,0.925752,93.75,12.7118644067797,92.7979437776553,0
251679,183972,-0.191155,0.247201,0.929755,93.75,12.7118644067797,92.7979437776553,0
251767,183976,-0.194158,0.249202,0.928755,93.75,12.7118644067797,92.7979437776553,0
252132,184089,-0.190155,0.250203,0.925752,93.75,12.7118644067797,92.7979437776553,0
252424,184209,-0.193157,0.250203,0.92275,93.75,12.7118644067797,94.1155322467336,0
252752,184337,-0.195159,0.256208,0.924751,93.75,12.7118644067797,94.1155322467336,0
253111,184434,-0.196159,0.256208,0.924751,93.75,12.7118644067797,94.1155322467336,0
253414,184612,-0.19716,0.261212,0.917746,93.75,12.7118644067797,94.1155322467336,0
253224,184703,-0.202164,0.259211,0.919747,93.75,12.7118644067797,94.1155322467336,0
252531,184460,-0.202164,0.25821,0.916745,93.75,12.7118644067797,94.1155322467336,0
252584,184408,-0.198161,0.260211,0.913742,93.75,12.7118644067797,94.1155322467336,0
252587,184460,-0.199162,0.264215,0.920748,93.75,20.2702702702703,94.1155322467336,0
252568,184468,-0.19716,0.263214,0.92275,93.75,20.2702702702703,94.3520109134603,0
252554,184420,-0.196159,0.260211,0.919747,93.75,20.2702702702703,94.3520109134603,0
252709,184485,-0.199162,0.257209,0.917746,93.75,20.2702702702703,94.3520109134603,0
252862,184495,-0.194158,0.260211,0.919747,93.75,20.2702702702703,94.3520109134603,0
252906,184521,-0.194158,0.254207,0.925752,93.75,20.2702702702703,94.3520109134603,0
253034,184529,-0.192156,0.257209,0.927754,93.75,20.2702702702703,94.3520109134603,0
253227,184532,-0.198161,0.252205,0.921749,93.75,20.2702702702703,94.3520109134603,0
252418,184534,-0.187152,0.254207,0.920748,93.75,20.2702702702703,94.3520109134603,0
251821,184217,-0.190155,0.253206,0.929755,93.75,20.2702702702703,97.7345274469887,0
251460,184128,-0.189154,0.248202,0.92275,93.75,20.2702702702703,97.7345274469887,0
251463,184025,-0.192156,0.248202,0.92275,93.75,20.2702702702703,97.7345274469887,0
251312,184056,-0.18515,0.251204,0.924751,93.75,20.2702702702703,97.7345274469887,0
251331,183975,-0.186151,0.249202,0.927754,93.75,20.2702702702703,97.7345274469887,0
251399,183986,-0.187152,0.2462,0.928755,93.75,20.2702702702703,97.7345274469887,0
251603,184048,-0.189154,0.244198,0.925752,93.75,20.2702702702703,97.7345274469887,0
251729,184077,-0.186151,0.249202,0.926753,93.75,20.2702702702703,97.7345274469887,0
251902,184082,-0.186151,0.245199,0.926753,93.75,20.2702702702703,0,0
252070,184115,-0.18415,0.2462,0.925752,93.75,20.2702702702703,0,0
251444,184202,-0.179146,0.248202,0.929755,93.75,20.2702702702703,0,0
250743,183855,-0.186151,0.2462,0.934759,93.75,20.2702702702703,0,0
250571,183753,-0.18515,0.245199,0.926753,93.75,20.2702702702703,0,0
250585,183718,-0.188153,0.248202,0.928755,93.75,20.2702702702703,0,0
250741,183784,-0.193157,0.244198,0.927754,93.75,20.2702702702703,0,0
250946,183812,-0.188153,0.247201,0.927754,93.75,20.2702702702703,0,0
251310,183953,-0.192156,0.251204,0.920748,107.142857142857,20.2702702702703,92.266108713991,0
251612,184063,-0.193157,0.253206,0.927754,107.142857142857,20.2702702702703,92.266108713991,0
252001,184156,-0.194158,0.251204,0.921749,107.142857142857,20.2702702702703,92.266108713991,0
252346,184353,-0.194158,0.251204,0.926753,107.142857142857,20.2702702702703,92.266108713991,0
252696,184455,-0.199162,0.259211,0.919747,107.142857142857,20.2702702702703,92.266108713991,0
252125,184492,-0.19716,0.25821,0.916745,107.142857142857,20.2702702702703,92.266108713991,0
251748,184295,-0.19716,0.25821,0.924751,107.142857142857,20.2702702702703,92.266108713991,0
251801,184263,-0.198161,0.257209,0.913742,93.75,20.2702702702703,99.7981835021255,0
251863,184284,-0.192156,0.259211,0.915744,93.75,20.2702702702703,99.7981835021255,0
251744,184287,-0.199162,0.257209,0.923751,93.75,20.2702702702703,99.7981835021255,0
251908,184266,-0.193157,0.256208,0.92275,93.75,20.2702702702703,99.7981835021255,0
252026,184322,-0.196159,0.255207,0.925752,93.75,20.2702702702703,99.7981835021255,0
252114,184353,-0.189154,0.256208,0.923751,93.75,24.1935483870968,99.7981835021255,0
252306,184363,-0.188153,0.253206,0.925752,93.75,24.1935483870968,99.7981835021255,0
252444,184431,-0.190155,0.254207,0.92275,93.75,24.1935483870968,99.7981835021255,0
252498,184475,-0.19716,0.252205,0.920748,83.3333333333333,24.1935483870968,99.9194874422276,0
251430,184278,-0.188153,0.253206,0.921749,83.3333333333333,24.1935483870968,99.9194874422276,0
251195,184067,-0.189154,0.249202,0.925752,83.3333333333333,24.1935483870968,99.9194874422276,0
251002,184021,-0.181147,0.248202,0.928755,83.3333333333333,24.1935483870968,99.9194874422276,0
250974,183982,-0.189154,0.252205,0.927754,83.3333333333333,24.1935483870968,99.9194874422276,0
250899,183927,-0.183149,0.249202,0.930756,83.3333333333333,24.1935483870968,99.9194874422276,0
251064,183895,-0.186151,0.2462,0.928755,83.3333333333333,24.1935483870968,99.9194874422276,0
251243,183990,-0.186151,0.249202,0.930756,83.3333333333333,24.1935483870968,99.9194874422276,0
251355,184015,-0.186151,0.247201,0.931757,83.3333333333333,24.1935483870968,99.9194874422276,0
251561,184066,-0.187152,0.248202,0.923751,83.3333333333333,24.1935483870968,98.2569607087919,0
251789,184147,-0.18515,0.247201,0.927754,83.3333333333333,24.1935483870968,98.2569607087919,0
251605,184232,-0.188153,0.2462,0.930756,83.3333333333333,24.1935483870968,98.2569607087919,0
250785,183967,-0.181147,0.248202,0.936761,83.3333333333333,24.1935483870968,98.2569607087919,0
250675,183868,-0.18415,0.249202,0.923751,83.3333333333333,24.1935483870968,98.2569607087919,0
250750,183860,-0.191155,0.250203,0.926753,83.3333333333333,24.1935483870968,98.2569607087919,0
250902,183944,-0.190155,0.250203,0.924751,83.3333333333333,24.1935483870968,98.2569607087919,0
251044,183937,-0.191155,0.251204,0.930756,83.3333333333333,24.1935483870968,98.2569607087919,0
251334,184046,-0.193157,0.248202,0.924751,83.3333333333333,24.1935483870968,98.2569607087919,0
251776,184178,-0.194158,0.255207,0.925752,83.3333333333333,24.1935483870968,99.3178472536822,0
252047,184327,-0.198161,0.254207,0.923751,83.3333333333333,24.1935483870968,99.3178472536822,0
252422,184430,-0.198161,0.252205,0.924751,83.3333333333333,24.1935483870968,99.3178472536822,0
252808,184554,-0.196159,0.260211,0.919747,83.3333333333333,24.1935483870968,99.3178472536822,0
252560,184666,-0.202164,0.25821,0.920748,83.3333333333333,24.1935483870968,99.3178472536822,0
252212,184507,-0.201163,0.262213,0.924751,83.3333333333333,24.1935483870968,99.3178472536822,0
252327,184516,-0.203165,0.257209,0.918746,83.3333333333333,24.1935483870968,99.3178472536822,0
252415,184512,-0.201163,0.262213,0.913742,83.3333333333333,24.1935483870968,99.3178472536822,0
252525,184583,-0.19716,0.260211,0.918746,83.3333333333333,24.1935483870968,99.3178472536822,0
252606,184599,-0.198161,0.256208,0.920748,75,24.1935483870968,99.5990235186948,0
252749,184608,-0.193157,0.261212,0.92275,75,23.4375,99.5990235186948,0
252853,184614,-0.191155,0.259211,0.92275,75,23.4375,99.5990235186948,0
252997,184654,-0.193157,0.255207,0.926753,75,23.4375,99.5990235186948,0
253160,184710,-0.191155,0.250203,0.92275,75,23.4375,99.5990235186948,0
253094,184740,-0.19716,0.254207,0.923751,75,23.4375,99.5990235186948,0
252383,184577,-0.189154,0.249202,0.919747,75,23.4375,99.5990235186948,0
252418,184435,-0.189154,0.253206,0.930756,75,23.4375,99.5990235186948,0
252338,184432,-0.18415,0.252205,0.931757,75,23.4375,99.5990235186948,0
252404,184409,-0.192156,0.251204,0.923751,75,23.4375,99.5990235186948,0
252360,184415,-0.186151,0.251204,0.928755,75,23.4375,99.5777325931597,0
252490,184423,-0.190155,0.250203,0.926753,75,23.4375,99.5777325931597,0
252675,184441,-0.18515,0.250203,0.927754,75,23.4375,99.5777325931597,0
252820,184458,-0.186151,0.247201,0.932758,75,23.4375,99.5777325931597,0
252882,184500,-0.186151,0.247201,0.931757,75,23.4375,99.5777325931597,0
