time,IR,RED,HR,RR,SP02
43.06,224083,216499,58.8235294117647,13.3928571428571,98.2847005010514
43.08,224118,216656,58.8235294117647,13.3928571428571,98.2847005010514
43.1,224153,216485,58.8235294117647,13.3928571428571,98.2847005010514
43.12,224181,216699,58.8235294117647,13.3928571428571,98.2847005010514
43.14,224185,216472,58.8235294117647,13.3928571428571,98.2847005010514
43.16,224218,216731,58.8235294117647,13.3928571428571,98.2847005010514
43.18,224333,216572,58.8235294117647,13.3928571428571,98.2847005010514
43.2,224412,216726,58.8235294117647,13.3928571428571,98.2847005010514
43.22,224474,216627,58.8235294117647,13.3928571428571,98.2847005010514
43.24,224512,216726,58.8235294117647,13.3928571428571,98.2847005010514
43.26,224631,216653,58.8235294117647,13.3928571428571,98.2847005010514
43.28,224697,216732,58.8235294117647,13.3928571428571,98.2847005010514
43.3,224789,216706,58.8235294117647,13.3928571428571,98.2847005010514
43.32,224805,216751,58.8235294117647,13.3928571428571,98.2847005010514
43.34,224935,216881,58.8235294117647,13.3928571428571,98.2847005010514
43.36,224977,216773,58.8235294117647,13.3928571428571,98.2847005010514
43.38,225074,216868,58.8235294117647,13.3928571428571,98.2847005010514
43.4,225131,216849,58.8235294117647,13.3928571428571,98.2847005010514
43.42,225334,216872,58.8235294117647,13.3928571428571,98.2847005010514
43.44,225293,217036,58.8235294117647,13.3928571428571,98.2847005010514
43.46,225406,216835,58.8235294117647,13.3928571428571,98.2847005010514
43.48,225411,216949,58.8235294117647,13.3928571428571,98.2847005010514
43.5,225566,217085,58.8235294117647,13.3928571428571,98.2847005010514
43.52,225619,216948,58.8235294117647,13.3928571428571,98.2847005010514
43.54,225681,217056,58.8235294117647,13.3928571428571,98.2847005010514
43.56,225783,217139,58.8235294117647,13.3928571428571,98.2847005010514
43.58,225818,217050,58.8235294117647,13.3928571428571,98.2847005010514
43.6,225937,217149,58.8235294117647,13.3928571428571,98.2847005010514
43.62,226045,217143,58.8235294117647,13.3928571428571,98.2847005010514
43.64,226066,217148,58.8235294117647,13.3928571428571,98.2847005010514
43.66,226174,217231,56.6037735849057,13.3928571428571,98.2847005010514
43.68,226267,217242,56.6037735849057,13.3928571428571,98.2847005010514
43.7,226304,217226,56.6037735849057,13.3928571428571,98.2847005010514
43.72,226405,217322,56.6037735849057,13.3928571428571,98.2847005010514
43.74,226505,217331,56.6037735849057,13.3928571428571,98.2847005010514
43.76,226574,217300,56.6037735849057,13.3928571428571,98.2847005010514
43.78,226649,217400,56.6037735849057,13.3928571428571,98.2847005010514
43.8,226660,217436,56.6037735849057,13.3928571428571,98.2847005010514
43.82,226484,217320,56.6037735849057,13.3928571428571,98.2847005010514
43.84,226190,217335,56.6037735849057,13.3928571428571,98.2847005010514
43.86,225749,217165,56.6037735849057,13.3928571428571,98.2847005010514
43.88,225430,217003,56.6037735849057,13.3928571428571,98.2847005010514
43.9,225116,216952,56.6037735849057,13.3928571428571,98.2847005010514
43.92,224823,216821,56.6037735849057,13.3928571428571,98.2847005010514
43.94,224615,216721,56.6037735849057,13.3928571428571,98.2847005010514
43.96,224357,216751,56.6037735849057,13.3928571428571,98.2847005010514
43.98,224146,216612,56.6037735849057,13.3928571428571,98.2847005010514
44,224024,216558,56.6037735849057,13.3928571428571,98.2847005010514
44.02,223858,216601,56.6037735849057,13.3928571428571,98.2847005010514
44.04,223835,216418,56.6037735849057,13.3928571428571,98.2847005010514
44.06,223850,216496,56.6037735849057,13.3928571428571,98.2847005010514
44.08,223942,216456,56.6037735849057,13.3928571428571,98.2847005010514
44.1,224020,216557,56.6037735849057,13.3928571428571,98.2847005010514
44.12,224066,216478,56.6037735849057,13.3928571428571,98.2847005010514
44.14,224086,216593,56.6037735849057,13.3928571428571,98.2847005010514
44.16,224119,216504,56.6037735849057,13.3928571428571,98.2847005010514
44.18,224132,216604,56.6037735849057,13.3928571428571,98.2847005010514
44.2,224186,216542,56.6037735849057,13.3928571428571,98.2847005010514
44.22,224242,216639,56.6037735849057,13.3928571428571,98.2847005010514
44.24,224287,216590,56.6037735849057,13.3928571428571,98.2847005010514
44.26,224354,216682,56.6037735849057,13.3928571428571,98.2847005010514
44.28,224362,216789,56.6037735849057,13.3928571428571,98.2847005010514
44.3,224623,216645,56.6037735849057,13.3928571428571,98.2847005010514
44.32,224595,216890,56.6037735849057,13.3928571428571,98.2847005010514
44.34,224657,216763,56.6037735849057,13.3928571428571,98.2847005010514
44.36,224666,216856,56.6037735849057,13.3928571428571,98.2847005010514
44.38,224812,216823,56.6037735849057,13.3928571428571,98.2847005010514
44.4,224850,216862,56.6037735849057,13.3928571428571,98.2847005010514
44.42,224939,217033,56.6037735849057,13.3928571428571,98.2847005010514
44.44,224978,216884,56.6037735849057,13.3928571428571,98.2847005010514
44.46,225087,216948,56.6037735849057,13.3928571428571,98.2847005010514
44.48,225181,216948,56.6037735849057,13.3928571428571,98.2847005010514
44.5,225193,216908,56.6037735849057,13.3928571428571,98.2847005010514
44.52,225324,217031,56.6037735849057,13.3928571428571,98.2847005010514
44.54,225444,217065,56.6037735849057,13.3928571428571,98.2847005010514
44.56,225485,217012,56.6037735849057,13.3928571428571,98.2847005010514
44.58,225576,217107,56.6037735849057,13.3928571428571,98.2847005010514
44.6,225682,217136,56.6037735849057,13.3928571428571,98.2847005010514
44.62,225724,217092,56.6037735849057,13.3928571428571,98.2847005010514
44.64,225835,217191,56.6037735849057,13.3928571428571,98.2847005010514
44.66,225925,217202,56.6037735849057,13.3928571428571,98.2847005010514
44.68,225992,217163,56.6037735849057,13.3928571428571,98.2847005010514
44.7,226053,217285,56.6037735849057,13.3928571428571,98.2847005010514
44.72,226142,217309,58.8235294117647,13.3928571428571,98.2847005010514
44.74,226232,217239,58.8235294117647,13.3928571428571,98.2847005010514
44.76,226291,217318,58.8235294117647,13.3928571428571,98.2847005010514
44.78,226390,217371,58.8235294117647,13.3928571428571,98.2847005010514
44.8,226484,217351,58.8235294117647,13.3928571428571,98.2847005010514
44.82,226531,217410,58.8235294117647,13.3928571428571,98.2847005010514
44.84,226605,217502,58.8235294117647,13.3928571428571,98.2847005010514
44.86,226560,217380,58.8235294117647,13.3928571428571,98.2847005010514
44.88,226304,217388,58.8235294117647,13.3928571428571,98.2847005010514
44.9,225944,217434,58.8235294117647,13.3928571428571,98.2847005010514
44.92,225563,217135,58.8235294117647,13.3928571428571,98.2847005010514
44.94,225324,217020,58.8235294117647,13.3928571428571,98.2847005010514
44.96,224880,217064,58.8235294117647,13.3928571428571,98.2847005010514
44.98,224660,216758,58.8235294117647,13.3928571428571,98.2847005010514
45,224386,216761,58.8235294117647,13.3928571428571,98.2847005010514
45.02,224204,216749,58.8235294117647,13.3928571428571,98.2847005010514
45.04,224040,216576,58.8235294117647,13.3928571428571,98.2847005010514
45.06,223858,216597,58.8235294117647,13.3928571428571,98.2847005010514
45.08,223781,216608,58.8235294117647,13.3928571428571,98.2847005010514
45.1,223784,216557,58.8235294117647,13.3928571428571,98.2847005010514
45.12,223856,216574,58.8235294117647,13.3928571428571,98.2847005010514
45.14,223938,216605,58.8235294117647,13.3928571428571,98.2847005010514
45.16,223983,216621,58.8235294117647,13.3928571428571,98.2847005010514
45.18,224018,216654,58.8235294117647,12.5523012552301,98.2847005010514
45.2,224025,216653,58.8235294117647,12.5523012552301,98.2847005010514
45.22,224031,216688,58.8235294117647,12.5523012552301,98.2847005010514
45.24,224100,216676,58.8235294117647,12.5523012552301,98.2847005010514
45.26,224077,216686,58.8235294117647,12.5523012552301,98.2847005010514
45.28,224190,216858,58.8235294117647,12.5523012552301,98.2847005010514
45.3,224323,216669,58.8235294117647,12.5523012552301,98.2847005010514
45.32,224290,216877,58.8235294117647,12.5523012552301,98.2847005010514
45.34,224340,216742,58.8235294117647,12.5523012552301,98.2847005010514
45.36,224459,216825,58.8235294117647,12.5523012552301,98.2847005010514
45.38,224553,216743,58.8235294117647,12.5523012552301,98.2847005010514
45.4,224585,216877,58.8235294117647,12.5523012552301,98.2847005010514
45.42,224618,216882,58.8235294117647,12.5523012552301,98.2847005010514
45.44,224825,216872,58.8235294117647,12.5523012552301,98.2847005010514
45.46,224827,217051,58.8235294117647,12.5523012552301,98.2847005010514
45.48,224915,216900,58.8235294117647,12.5523012552301,98.2847005010514
45.5,224946,216990,58.8235294117647,12.5523012552301,98.2847005010514
45.52,225043,217046,58.8235294117647,12.5523012552301,98.2847005010514
45.54,225102,216990,58.8235294117647,12.5523012552301,98.2847005010514
45.56,225176,217084,58.8235294117647,12.5523012552301,98.2847005010514
45.58,225223,217088,58.8235294117647,12.5523012552301,98.2847005010514
45.6,225364,217154,58.8235294117647,12.5523012552301,98.2847005010514
45.62,225431,217212,58.8235294117647,12.5523012552301,98.2847005010514
45.64,225519,217196,58.8235294117647,12.5523012552301,98.2847005010514
45.66,225705,217184,58.8235294117647,12.5523012552301,98.2847005010514
45.68,225645,217337,58.8235294117647,12.5523012552301,98.2847005010514
45.7,225764,217213,58.8235294117647,12.5523012552301,98.2847005010514
45.72,225953,217240,58.8235294117647,12.5523012552301,98.2847005010514
45.74,225862,217434,56.6037735849057,12.5523012552301,98.2847005010514
45.76,225988,217288,56.6037735849057,12.5523012552301,98.2847005010514
45.78,226200,217317,56.6037735849057,12.5523012552301,98.2847005010514
45.8,226145,217498,56.6037735849057,12.5523012552301,98.2847005010514
45.82,226247,217338,56.6037735849057,12.5523012552301,98.2847005010514
45.84,226261,217423,56.6037735849057,12.5523012552301,98.2847005010514
45.86,226368,217537,56.6037735849057,12.5523012552301,98.2847005010514
45.88,226278,217392,56.6037735849057,12.5523012552301,98.2847005010514
45.9,226017,217375,56.6037735849057,12.5523012552301,98.2847005010514
45.92,225683,217323,56.6037735849057,12.5523012552301,98.2847005010514
45.94,225310,217095,56.6037735849057,12.5523012552301,98.2847005010514
45.96,224867,217015,56.6037735849057,12.5523012552301,98.2847005010514
45.98,224632,217054,56.6037735849057,12.5523012552301,98.2847005010514
46,224392,216758,56.6037735849057,12.5523012552301,98.2847005010514
46.02,224114,216740,56.6037735849057,12.5523012552301,98.2847005010514
46.04,223943,216727,56.6037735849057,12.5523012552301,98.2847005010514
46.06,223794,216517,56.6037735849057,12.5523012552301,98.2847005010514
46.08,223600,216544,56.6037735849057,12.5523012552301,98.2847005010514
46.1,223515,216697,56.6037735849057,12.5523012552301,98.2847005010514
46.12,223529,216473,56.6037735849057,12.5523012552301,98.2847005010514
46.14,223617,216712,56.6037735849057,12.5523012552301,98.2847005010514
46.16,223727,216538,56.6037735849057,12.5523012552301,98.2847005010514
46.18,223709,216766,56.6037735849057,12.5523012552301,98.2847005010514
46.2,223735,216567,56.6037735849057,12.5523012552301,98.2847005010514
46.22,223756,216768,56.6037735849057,12.5523012552301,98.2847005010514
46.24,223828,216586,56.6037735849057,12.5523012552301,98.2847005010514
46.26,223843,216821,56.6037735849057,12.5523012552301,98.2847005010514
46.28,224036,216604,56.6037735849057,12.5523012552301,98.2847005010514
46.3,224002,216832,56.6037735849057,12.5523012552301,98.2847005010514
46.32,224027,216682,56.6037735849057,12.5523012552301,98.2847005010514
46.34,224142,216775,56.6037735849057,12.5523012552301,98.2847005010514
46.36,224228,216680,56.6037735849057,12.5523012552301,98.2847005010514
46.38,224282,216826,56.6037735849057,12.5523012552301,98.2847005010514
46.4,224365,216805,56.6037735849057,12.5523012552301,98.2847005010514
46.42,224375,216832,56.6037735849057,12.5523012552301,98.2847005010514
46.44,224518,216986,56.6037735849057,12.5523012552301,98.2847005010514
46.46,224578,216878,56.6037735849057,12.5523012552301,98.2847005010514
46.48,224665,216949,56.6037735849057,12.5523012552301,98.2847005010514
46.5,224673,216916,56.6037735849057,12.5523012552301,98.2847005010514
46.52,224848,216960,56.6037735849057,12.5523012552301,98.2847005010514
46.54,224829,217072,56.6037735849057,12.5523012552301,98.2847005010514
46.56,224959,217029,56.6037735849057,12.5523012552301,98.2847005010514
46.58,225141,217008,56.6037735849057,12.5523012552301,98.2847005010514
46.6,225099,217182,56.6037735849057,12.5523012552301,98.2847005010514
46.62,225204,217135,56.6037735849057,12.5523012552301,98.2847005010514
46.64,225396,217104,56.6037735849057,12.5523012552301,98.2847005010514
46.66,225323,217278,56.6037735849057,12.5523012552301,98.2847005010514
46.68,225477,217186,56.6037735849057,12.5523012552301,98.2847005010514
46.7,225619,217180,56.6037735849057,12.5523012552301,98.2847005010514
46.72,225627,217358,56.6037735849057,12.5523012552301,98.2847005010514
46.74,225693,217253,56.6037735849057,12.5523012552301,98.2847005010514
46.76,225818,217315,56.6037735849057,12.5523012552301,98.2847005010514
46.78,225888,217395,56.6037735849057,12.5523012552301,98.2847005010514
46.8,225909,217319,54.5454545454545,12.5523012552301,98.2847005010514
46.82,226057,217392,54.5454545454545,12.5523012552301,98.2847005010514
46.84,226118,217468,54.5454545454545,12.5523012552301,98.2847005010514
46.86,226113,217399,54.5454545454545,12.5523012552301,98.2847005010514
46.88,226263,217437,54.5454545454545,12.5523012552301,98.2847005010514
46.9,226356,217506,54.5454545454545,12.5523012552301,98.2847005010514
46.92,226373,217477,54.5454545454545,12.5523012552301,98.2847005010514
46.94,226384,217487,54.5454545454545,12.5523012552301,98.2847005010514
46.96,226208,217513,54.5454545454545,12.5523012552301,98.2847005010514
46.98,225791,217350,54.5454545454545,12.5523012552301,98.2847005010514
47,225452,217220,54.5454545454545,12.5523012552301,98.2847005010514
47.02,225037,217140,54.5454545454545,12.5523012552301,98.2847005010514
47.04,224688,216963,54.5454545454545,12.5523012552301,98.2847005010514
47.06,224305,216799,54.5454545454545,12.5523012552301,98.2847005010514
47.08,224093,216748,54.5454545454545,12.5523012552301,98.2847005010514
47.1,223852,216664,54.5454545454545,12.5523012552301,98.2847005010514
47.12,223631,216539,54.5454545454545,12.5523012552301,98.2847005010514
47.14,223407,216510,54.5454545454545,12.5523012552301,98.2847005010514
47.16,223254,216485,54.5454545454545,12.5523012552301,98.2847005010514
47.18,223231,216367,54.5454545454545,12.5523012552301,98.2847005010514
47.2,223210,216508,54.5454545454545,12.5523012552301,98.2847005010514
47.22,223334,216408,54.5454545454545,12.5523012552301,98.2847005010514
47.24,223336,216589,54.5454545454545,12.5523012552301,98.2847005010514
47.26,223445,216423,54.5454545454545,12.5523012552301,98.2847005010514
47.28,223408,216591,54.5454545454545,12.5523012552301,98.2847005010514
47.3,223486,216464,54.5454545454545,12.5523012552301,98.2847005010514
47.32,223444,216605,54.5454545454545,12.5523012552301,98.2847005010514
47.34,223547,216501,54.5454545454545,12.5523012552301,98.2847005010514
47.36,223558,216636,54.5454545454545,12.5523012552301,98.2847005010514
47.38,223618,216556,54.5454545454545,12.5523012552301,98.2847005010514
47.4,223727,216629,54.5454545454545,12.5523012552301,98.2847005010514
47.42,223762,216589,54.5454545454545,12.5523012552301,98.2847005010514
47.44,223853,216657,54.5454545454545,12.5523012552301,98.2847005010514
47.46,223860,216755,54.5454545454545,12.5523012552301,98.2847005010514
47.48,224104,216654,54.5454545454545,12.5523012552301,98.2847005010514
47.5,224112,216861,54.5454545454545,12.5523012552301,98.2847005010514
47.52,224179,216715,54.5454545454545,12.5523012552301,98.2847005010514
47.54,224265,216816,54.5454545454545,12.5523012552301,98.2847005010514
47.56,224315,216769,54.5454545454545,12.5523012552301,98.2847005010514
47.58,224528,216828,54.5454545454545,12.5523012552301,98.2847005010514
47.6,224480,217003,54.5454545454545,12.5523012552301,98.2847005010514
47.62,224588,216787,54.5454545454545,12.5523012552301,98.2847005010514
47.64,224595,216889,54.5454545454545,12.5523012552301,98.2847005010514
47.66,224721,217065,54.5454545454545,12.5523012552301,98.2847005010514
47.68,224821,216937,54.5454545454545,12.5523012552301,98.2847005010514
47.7,225022,216958,54.5454545454545,12.5523012552301,98.2847005010514
47.72,224953,217151,54.5454545454545,12.5523012552301,98.2847005010514
47.74,225078,217062,54.5454545454545,12.5523012552301,98.2847005010514
47.76,225291,217041,54.5454545454545,12.5523012552301,98.2847005010514
47.78,225252,217238,54.5454545454545,12.5523012552301,98.2847005010514
47.8,225343,217160,54.5454545454545,12.5523012552301,98.2847005010514
47.82,225551,217132,54.5454545454545,12.5523012552301,98.2847005010514
47.84,225477,217341,54.5454545454545,12.5523012552301,98.2847005010514
47.86,225581,217233,54.5454545454545,12.5523012552301,98.2847005010514
47.88,225774,217206,54.5454545454545,12.5523012552301,98.2847005010514
47.9,225746,217386,56.6037735849057,12.5523012552301,98.2847005010514
47.92,225830,217294,56.6037735849057,12.5523012552301,98.2847005010514
47.94,225959,217319,56.6037735849057,12.5523012552301,98.2847005010514
47.96,225969,217448,56.6037735849057,12.5523012552301,98.2847005010514
47.98,226062,217391,56.6037735849057,12.5523012552301,98.2847005010514
48,226231,217429,56.6037735849057,12.5523012552301,98.2847005010514
48.02,226237,217524,56.6037735849057,12.5523012552301,98.2847005010514
48.04,226098,217443,56.6037735849057,12.5523012552301,98.2847005010514
48.06,225918,217359,56.6037735849057,12.5523012552301,98.2847005010514
48.08,225536,217286,56.6037735849057,12.5523012552301,98.2847005010514
48.1,225132,217147,56.6037735849057,12.5523012552301,98.2847005010514
48.12,224699,216938,56.6037735849057,12.5523012552301,98.2847005010514
48.14,224367,216868,56.6037735849057,12.5523012552301,98.2847005010514
48.16,224073,216709,56.6037735849057,12.5523012552301,98.2847005010514
48.18,223803,216613,56.6037735849057,12.5523012552301,98.2847005010514
48.2,223568,216600,56.6037735849057,12.5523012552301,98.2847005010514
48.22,223377,216478,56.6037735849057,12.5523012552301,98.2847005010514
48.24,223153,216381,56.6037735849057,12.5523012552301,98.2847005010514
48.26,222959,216414,56.6037735849057,12.5523012552301,98.2847005010514
48.28,222953,216370,56.6037735849057,12.5523012552301,98.2847005010514
48.3,222984,216410,56.6037735849057,12.5523012552301,98.2847005010514
48.32,223152,216374,56.6037735849057,12.5523012552301,98.2847005010514
48.34,223199,216442,56.6037735849057,12.5523012552301,98.2847005010514
48.36,223255,216453,56.6037735849057,12.5523012552301,98.2847005010514
48.38,223270,216499,56.6037735849057,12.5523012552301,98.2847005010514
48.4,223316,216424,56.6037735849057,12.5523012552301,98.2847005010514
48.42,223312,216513,56.6037735849057,12.5523012552301,98.2847005010514
48.44,223413,216382,56.6037735849057,12.5523012552301,98.2847005010514
48.46,223422,216544,56.6037735849057,12.5523012552301,98.2847005010514
48.48,223461,216564,56.6037735849057,12.5523012552301,98.2847005010514
48.5,223587,216543,56.6037735849057,12.5523012552301,98.2847005010514
48.52,223698,216742,56.6037735849057,12.5523012552301,98.2847005010514
48.54,223795,216601,56.6037735849057,12.5523012552301,98.2847005010514
48.56,223847,216721,56.6037735849057,12.5523012552301,98.2847005010514
48.58,223897,216646,56.6037735849057,12.5523012552301,98.2847005010514
48.6,224015,216737,56.6037735849057,12.5523012552301,98.2847005010514
48.62,224047,216745,56.6037735849057,12.5523012552301,98.2847005010514
48.64,224247,216739,56.6037735849057,12.5523012552301,98.2847005010514
48.66,224237,216897,56.6037735849057,12.5523012552301,98.2847005010514
48.68,224358,216761,56.6037735849057,12.5523012552301,98.2847005010514
48.7,224410,216810,56.6037735849057,12.5523012552301,98.2847005010514
48.72,224505,216988,56.6037735849057,12.5523012552301,98.2847005010514
48.74,224603,216869,56.6037735849057,12.5523012552301,98.2847005010514
48.76,224766,216889,56.6037735849057,12.5523012552301,98.2847005010514
48.78,224762,217063,56.6037735849057,12.5523012552301,98.2847005010514
48.8,224839,216968,56.6037735849057,12.5523012552301,98.2847005010514
48.82,225039,216964,56.6037735849057,12.5523012552301,98.2847005010514
48.84,224985,217167,56.6037735849057,12.5523012552301,98.2847005010514
48.86,225122,217070,56.6037735849057,12.5523012552301,98.2847005010514
48.88,225272,217095,56.6037735849057,12.5523012552301,98.2847005010514
48.9,225259,217252,56.6037735849057,12.5523012552301,98.2847005010514
48.92,225382,217209,56.6037735849057,12.5523012552301,98.2847005010514
48.94,225511,217199,56.6037735849057,12.5523012552301,98.2847005010514
48.96,225557,217293,57.6923076923077,12.5523012552301,98.2847005010514
48.98,225585,217243,57.6923076923077,12.5523012552301,98.2847005010514
49,225731,217282,57.6923076923077,12.5523012552301,98.2847005010514
49.02,225800,217354,57.6923076923077,12.5523012552301,98.2847005010514
49.04,225849,217281,57.6923076923077,12.5523012552301,98.2847005010514
49.06,226020,217374,57.6923076923077,12.5523012552301,98.2847005010514
49.08,226059,217433,57.6923076923077,12.5523012552301,98.2847005010514
49.1,225982,217391,57.6923076923077,12.5523012552301,98.2847005010514
49.12,225875,217360,57.6923076923077,12.5523012552301,98.2847005010514
49.14,225513,217331,57.6923076923077,12.5523012552301,98.2847005010514
49.16,225098,217120,57.6923076923077,12.5523012552301,98.2847005010514
49.18,224769,217009,57.6923076923077,12.5523012552301,98.2847005010514
49.2,224377,216907,57.6923076923077,12.5523012552301,98.2847005010514
49.22,223991,216707,57.6923076923077,12.5523012552301,98.2847005010514
49.24,223781,216634,57.6923076923077,12.5523012552301,98.2847005010514
49.26,223613,216623,57.6923076923077,12.5523012552301,98.2847005010514
49.28,223341,216465,57.6923076923077,12.5523012552301,98.2847005010514
49.3,223226,216445,57.6923076923077,12.5523012552301,98.2847005010514
49.32,223111,216447,57.6923076923077,12.5523012552301,98.2847005010514
49.34,223079,216298,57.6923076923077,12.5523012552301,98.2847005010514
49.36,223136,216398,57.6923076923077,12.5523012552301,98.2847005010514
49.38,223228,216354,57.6923076923077,12.5523012552301,98.2847005010514
49.4,223282,216469,57.6923076923077,12.5523012552301,98.2847005010514
49.42,223316,216412,57.6923076923077,12.5523012552301,98.2847005010514
49.44,223306,216485,57.6923076923077,12.5523012552301,98.2847005010514
49.46,223350,216466,57.6923076923077,12.5523012552301,98.2847005010514
49.48,223379,216504,57.6923076923077,12.5523012552301,98.2847005010514
49.5,223436,216416,57.6923076923077,12.5523012552301,98.2847005010514
49.52,223471,216525,57.6923076923077,12.5523012552301,98.2847005010514
49.54,223489,216568,57.6923076923077,12.5523012552301,98.2847005010514
49.56,223743,216541,57.6923076923077,12.5523012552301,98.2847005010514
49.58,223704,216723,57.6923076923077,12.5523012552301,98.2847005010514
49.6,223794,216594,57.6923076923077,12.5523012552301,98.2847005010514
49.62,223823,216683,57.6923076923077,12.5523012552301,98.2847005010514
49.64,223960,216632,57.6923076923077,12.5523012552301,98.2847005010514
49.66,224019,216703,57.6923076923077,12.5523012552301,98.2847005010514
49.68,224127,216738,57.6923076923077,12.5523012552301,98.2847005010514
49.7,224227,216698,57.6923076923077,12.5523012552301,98.2847005010514
49.72,224252,216839,57.6923076923077,12.5523012552301,98.2847005010514
49.74,224368,216765,57.6923076923077,12.5523012552301,98.2847005010514
49.76,224545,216810,57.6923076923077,12.5523012552301,98.2847005010514
49.78,224478,216964,57.6923076923077,12.5523012552301,98.2847005010514
49.8,224588,216879,57.6923076923077,12.5523012552301,98.2847005010514
49.82,224772,216857,57.6923076923077,12.5523012552301,98.2847005010514
49.84,224758,217050,57.6923076923077,12.5523012552301,98.2847005010514
49.86,224816,216975,57.6923076923077,12.5523012552301,98.2847005010514
49.88,224998,216985,57.6923076923077,12.5523012552301,98.2847005010514
49.9,225050,217095,57.6923076923077,12.5523012552301,98.2847005010514
49.92,225069,217019,57.6923076923077,12.5523012552301,98.2847005010514
49.94,225252,217085,57.6923076923077,12.5523012552301,98.2847005010514
49.96,225250,217206,57.6923076923077,16.3934426229508,98.2847005010514
49.98,225359,217145,57.6923076923077,16.3934426229508,98.2847005010514
50,225486,217167,55.5555555555556,16.3934426229508,98.2847005010514
50.02,225554,217270,55.5555555555556,16.3934426229508,98.2847005010514
50.04,225564,217179,55.5555555555556,16.3934426229508,98.2847005010514
50.06,225709,217206,55.5555555555556,16.3934426229508,98.2847005010514
50.08,225816,217301,55.5555555555556,16.3934426229508,98.2847005010514
50.1,225848,217281,55.5555555555556,16.3934426229508,98.2847005010514
50.12,225945,217270,55.5555555555556,16.3934426229508,98.2847005010514
50.14,225914,217401,55.5555555555556,16.3934426229508,98.2847005010514
50.16,225655,217261,55.5555555555556,16.3934426229508,98.2847005010514
50.18,225308,217161,55.5555555555556,16.3934426229508,98.2847005010514
50.2,224890,217047,55.5555555555556,16.3934426229508,98.2847005010514
50.22,224481,216874,55.5555555555556,16.3934426229508,98.2847005010514
50.24,224032,216688,55.5555555555556,16.3934426229508,98.2847005010514
50.26,223771,216638,55.5555555555556,16.3934426229508,98.2847005010514
50.28,223542,216526,55.5555555555556,16.3934426229508,98.2847005010514
50.3,223278,216380,55.5555555555556,16.3934426229508,98.2847005010514
50.32,223071,216379,55.5555555555556,16.3934426229508,98.2847005010514
50.34,222908,216294,55.5555555555556,16.3934426229508,98.2847005010514
50.36,222858,216137,55.5555555555556,16.3934426229508,98.2847005010514
50.38,222761,216354,55.5555555555556,16.3934426229508,98.2847005010514
50.4,222890,216133,55.5555555555556,16.3934426229508,98.2847005010514
50.42,222909,216432,55.5555555555556,16.3934426229508,98.2847005010514
50.44,223033,216209,55.5555555555556,16.3934426229508,98.2847005010514
50.46,222986,216439,55.5555555555556,16.3934426229508,98.2847005010514
50.48,223092,216232,55.5555555555556,16.3934426229508,98.2847005010514
50.5,223027,216446,55.5555555555556,16.3934426229508,98.2847005010514
50.52,223115,216203,55.5555555555556,16.3934426229508,98.2847005010514
50.54,223079,216456,55.5555555555556,16.3934426229508,98.2847005010514
50.56,223132,216332,55.5555555555556,16.3934426229508,98.2847005010514
50.58,223153,216412,55.5555555555556,16.3934426229508,98.2847005010514
50.6,223308,216373,55.5555555555556,16.3934426229508,98.2847005010514
50.62,223362,216441,55.5555555555556,16.3934426229508,98.2847005010514
50.64,223432,216458,55.5555555555556,16.3934426229508,98.2847005010514
50.66,223460,216446,55.5555555555556,16.3934426229508,98.2847005010514
50.68,223601,216634,55.5555555555556,16.3934426229508,98.2847005010514
50.7,223731,216487,55.5555555555556,16.3934426229508,98.2847005010514
50.72,223684,216641,55.5555555555556,16.3934426229508,98.2847005010514
50.74,223849,216537,55.5555555555556,16.3934426229508,98.2847005010514
50.76,223918,216581,55.5555555555556,16.3934426229508,98.2847005010514
50.78,223993,216751,55.5555555555556,16.3934426229508,98.2847005010514
50.8,224086,216572,55.5555555555556,16.3934426229508,98.2847005010514
50.82,224100,216630,55.5555555555556,16.3934426229508,98.2847005010514
50.84,224199,216814,55.5555555555556,16.3934426229508,98.2847005010514
50.86,224311,216688,55.5555555555556,16.3934426229508,98.2847005010514
50.88,224498,216726,55.5555555555556,16.3934426229508,98.2847005010514
50.9,224466,216914,55.5555555555556,16.3934426229508,98.2847005010514
50.92,224580,216696,55.5555555555556,16.3934426229508,98.2847005010514
50.94,224630,216814,55.5555555555556,16.3934426229508,98.2847005010514
50.96,224732,216972,55.5555555555556,16.3934426229508,98.2847005010514
50.98,224828,216861,55.5555555555556,16.3934426229508,98.2847005010514
51,225004,216887,55.5555555555556,16.3934426229508,98.2847005010514
51.02,224931,217074,55.5555555555556,16.3934426229508,98.2847005010514
51.04,225087,216986,55.5555555555556,16.3934426229508,98.2847005010514
51.06,225204,216963,55.5555555555556,16.3934426229508,98.2847005010514
51.08,225211,217130,56.6037735849057,16.3934426229508,98.2847005010514
51.1,225269,217050,56.6037735849057,16.3934426229508,98.2847005010514
51.12,225479,217043,56.6037735849057,16.3934426229508,98.2847005010514
51.14,225372,217211,56.6037735849057,16.3934426229508,98.2847005010514
51.16,225518,217123,56.6037735849057,16.3934426229508,98.2847005010514
51.18,225656,217153,56.6037735849057,16.3934426229508,98.2847005010514
51.2,225648,217246,56.6037735849057,16.3934426229508,98.2847005010514
51.22,225433,217141,56.6037735849057,16.3934426229508,98.2847005010514
51.24,225151,217064,56.6037735849057,16.3934426229508,98.2847005010514
51.26,224716,216955,56.6037735849057,16.3934426229508,98.2847005010514
